Sample_No,Time,Temperature,Humidity,TGS2620,TGS2610,TGS2602,TGS2603,TGS822,TGS2600,TGS826,MQ138
3,5/12/23 13:49,29.1,36.1,2.81,2.59,0.862,0.115,2.81,0.862,0.115,2.59
3,5/12/23 13:49,29,36,2.81,2.59,0.861,0.115,2.81,0.861,0.115,2.59
3,5/12/23 13:49,29,36,2.81,2.59,0.86,0.116,2.81,0.861,0.115,2.59
3,5/12/23 13:49,29,36,2.8,2.59,0.859,0.115,2.8,0.859,0.115,2.59
3,5/12/23 13:49,29,36,2.8,2.59,0.858,0.115,2.8,0.858,0.114,2.59
3,5/12/23 13:49,28.9,36,2.8,2.59,0.858,0.115,2.8,0.858,0.115,2.59
3,5/12/23 13:49,29,36,2.8,2.59,0.859,0.115,2.8,0.859,0.115,2.59
3,5/12/23 13:49,28.9,36,2.8,2.59,0.859,0.115,2.8,0.859,0.115,2.59
3,5/12/23 13:49,28.9,36.1,2.8,2.59,0.859,0.116,2.8,0.859,0.115,2.59
3,5/12/23 13:49,28.9,36.1,2.8,2.59,0.858,0.115,2.8,0.858,0.115,2.59
3,5/12/23 13:49,28.9,36,2.8,2.59,0.857,0.115,2.8,0.856,0.114,2.59
3,5/12/23 13:49,28.9,35.9,2.79,2.59,0.856,0.115,2.79,0.855,0.115,2.59
3,5/12/23 13:49,28.8,35.8,2.79,2.58,0.854,0.115,2.79,0.854,0.115,2.58
3,5/12/23 13:49,28.9,35.9,2.79,2.58,0.854,0.115,2.79,0.854,0.114,2.58
3,5/12/23 13:49,28.8,35.9,2.79,2.58,0.853,0.115,2.79,0.853,0.114,2.58
3,5/12/23 13:49,28.8,35.8,2.79,2.58,0.853,0.115,2.79,0.852,0.114,2.58
3,5/12/23 13:49,28.8,35.8,2.78,2.58,0.852,0.115,2.78,0.852,0.114,2.58
3,5/12/23 13:49,28.8,35.8,2.78,2.58,0.851,0.115,2.78,0.851,0.114,2.58
3,5/12/23 13:49,28.8,35.8,2.78,2.58,0.851,0.115,2.78,0.851,0.115,2.58
3,5/12/23 13:49,28.8,35.9,2.78,2.58,0.851,0.114,2.78,0.851,0.115,2.58
3,5/12/23 13:49,28.8,35.9,2.78,2.59,0.851,0.115,2.78,0.852,0.114,2.59
3,5/12/23 13:49,28.8,36,2.78,2.59,0.854,0.115,2.78,0.854,0.115,2.59
3,5/12/23 13:49,28.8,36.1,2.78,2.59,0.856,0.116,2.78,0.856,0.116,2.59
3,5/12/23 13:49,28.8,36.1,2.78,2.59,0.857,0.116,2.78,0.857,0.115,2.59
4,5/12/23 13:50,28.7,36.2,2.77,2.59,0.857,0.116,2.77,0.857,0.115,2.59
4,5/12/23 13:50,28.7,36.4,2.76,2.59,0.856,0.115,2.76,0.857,0.114,2.59
4,5/12/23 13:50,28.7,36.5,2.76,2.59,0.856,0.114,2.76,0.856,0.113,2.59
4,5/12/23 13:50,28.7,36.6,2.76,2.59,0.858,0.114,2.76,0.858,0.114,2.59
4,5/12/23 13:50,28.7,36.7,2.76,2.59,0.86,0.114,2.76,0.86,0.114,2.59
4,5/12/23 13:50,28.7,36.8,2.76,2.59,0.86,0.114,2.76,0.86,0.113,2.59
4,5/12/23 13:50,28.7,36.9,2.76,2.59,0.862,0.113,2.76,0.862,0.114,2.59
4,5/12/23 13:50,28.7,36.9,2.76,2.59,0.863,0.113,2.76,0.863,0.113,2.59
4,5/12/23 13:50,28.7,36.9,2.76,2.59,0.864,0.113,2.76,0.864,0.113,2.59
4,5/12/23 13:50,28.7,36.9,2.76,2.59,0.865,0.114,2.76,0.865,0.113,2.59
4,5/12/23 13:50,28.7,37,2.77,2.59,0.865,0.113,2.77,0.866,0.112,2.59
4,5/12/23 13:50,28.7,37,2.77,2.59,0.866,0.113,2.77,0.866,0.114,2.59
4,5/12/23 13:50,28.7,37,2.77,2.59,0.867,0.113,2.77,0.867,0.113,2.59
4,5/12/23 13:50,28.7,37,2.78,2.59,0.867,0.113,2.78,0.867,0.112,2.59
4,5/12/23 13:50,28.7,37,2.78,2.59,0.867,0.113,2.78,0.867,0.113,2.59
4,5/12/23 13:50,28.8,37.1,2.78,2.59,0.868,0.113,2.78,0.868,0.113,2.59
4,5/12/23 13:50,28.7,37,2.79,2.59,0.868,0.113,2.79,0.868,0.113,2.59
4,5/12/23 13:50,28.7,37,2.79,2.59,0.869,0.114,2.79,0.869,0.115,2.59
4,5/12/23 13:50,28.8,37.1,2.79,2.59,0.871,0.117,2.79,0.871,0.116,2.59
4,5/12/23 13:50,28.7,37.1,2.79,2.59,0.87,0.117,2.79,0.871,0.117,2.59
4,5/12/23 13:50,28.8,37.1,2.79,2.59,0.872,0.116,2.79,0.872,0.117,2.59
4,5/12/23 13:50,28.8,37.1,2.79,2.59,0.872,0.117,2.79,0.872,0.117,2.59
4,5/12/23 13:50,28.8,37.1,2.79,2.59,0.872,0.117,2.79,0.873,0.117,2.59
4,5/12/23 13:50,28.8,37.1,2.8,2.6,0.873,0.116,2.8,0.873,0.116,2.6
4,5/12/23 13:50,28.8,37.1,2.8,2.61,0.874,0.116,2.8,0.874,0.116,2.61
4,5/12/23 13:50,28.8,37.3,2.81,2.62,0.876,0.116,2.81,0.876,0.116,2.62
4,5/12/23 13:50,28.8,37.7,2.81,2.62,0.877,0.117,2.81,0.877,0.116,2.62
4,5/12/23 13:50,28.8,38.2,2.82,2.63,0.879,0.116,2.82,0.88,0.116,2.62
4,5/12/23 13:50,28.8,38.5,2.82,2.63,0.884,0.119,2.82,0.883,0.119,2.63
4,5/12/23 13:50,28.8,38.7,2.82,2.63,0.885,0.118,2.82,0.884,0.119,2.63
4,5/12/23 13:51,28.8,38.8,2.82,2.63,0.886,0.117,2.82,0.886,0.117,2.63
4,5/12/23 13:51,28.8,38.9,2.82,2.63,0.888,0.117,2.82,0.888,0.117,2.63
4,5/12/23 13:51,28.8,39,2.83,2.63,0.889,0.117,2.83,0.889,0.117,2.63
4,5/12/23 13:51,28.8,39,2.83,2.63,0.89,0.117,2.83,0.89,0.116,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.892,0.117,2.83,0.892,0.116,2.63
4,5/12/23 13:51,28.8,39.1,2.83,2.63,0.893,0.116,2.83,0.892,0.117,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.893,0.116,2.83,0.893,0.116,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.894,0.117,2.83,0.893,0.116,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.894,0.116,2.83,0.894,0.116,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.895,0.115,2.83,0.895,0.115,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.895,0.116,2.83,0.895,0.116,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.895,0.116,2.83,0.895,0.115,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.896,0.116,2.83,0.896,0.115,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.896,0.116,2.83,0.895,0.116,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.896,0.116,2.83,0.896,0.115,2.63
4,5/12/23 13:51,28.9,39.1,2.83,2.63,0.896,0.116,2.84,0.896,0.115,2.63
4,5/12/23 13:51,29,39.2,2.84,2.63,0.896,0.115,2.84,0.896,0.116,2.63
4,5/12/23 13:51,29,39.1,2.84,2.63,0.896,0.116,2.84,0.896,0.115,2.63
4,5/12/23 13:51,28.9,39.1,2.84,2.63,0.896,0.116,2.84,0.897,0.115,2.63
4,5/12/23 13:51,28.9,39,2.84,2.63,0.896,0.115,2.84,0.896,0.116,2.63
4,5/12/23 13:51,29,39.1,2.84,2.63,0.896,0.116,2.84,0.896,0.115,2.63
4,5/12/23 13:51,29,39.1,2.84,2.63,0.897,0.116,2.84,0.896,0.116,2.63
4,5/12/23 13:51,29,39.1,2.84,2.63,0.897,0.115,2.84,0.896,0.115,2.63
4,5/12/23 13:51,29,39.1,2.84,2.63,0.897,0.115,2.84,0.897,0.115,2.63
4,5/12/23 13:51,29,39,2.84,2.63,0.897,0.116,2.84,0.897,0.115,2.63
4,5/12/23 13:51,29,39,2.84,2.63,0.896,0.115,2.84,0.896,0.115,2.63
4,5/12/23 13:51,29,39,2.84,2.63,0.897,0.115,2.84,0.897,0.115,2.63
4,5/12/23 13:51,29,39,2.84,2.63,0.896,0.116,2.84,0.897,0.116,2.63
4,5/12/23 13:51,29,39,2.84,2.63,0.897,0.115,2.84,0.897,0.115,2.63
4,5/12/23 13:51,29,39,2.84,2.63,0.896,0.115,2.84,0.897,0.115,2.63
4,5/12/23 13:52,29,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.115,2.62
4,5/12/23 13:52,29,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.114,2.63
4,5/12/23 13:52,29,38.9,2.84,2.63,0.897,0.116,2.84,0.896,0.115,2.63
4,5/12/23 13:52,29,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.116,2.62
4,5/12/23 13:52,29,38.9,2.84,2.63,0.896,0.115,2.84,0.897,0.115,2.63
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.896,0.116,2.84,0.896,0.115,2.63
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.115,2.63
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.115,2.63
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.115,2.62
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.115,2.63
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.896,0.115,2.84,0.896,0.115,2.62
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.895,0.115,2.84,0.895,0.115,2.62
4,5/12/23 13:52,29.1,38.9,2.84,2.63,0.896,0.116,2.84,0.896,0.115,2.63
4,5/12/23 13:52,29.1,38.8,2.84,2.63,0.896,0.115,2.84,0.896,0.116,2.62
4,5/12/23 13:52,29.2,38.9,2.84,2.63,0.896,0.115,2.84,0.895,0.115,2.63
4,5/12/23 13:52,29.1,38.8,2.84,2.63,0.895,0.115,2.84,0.896,0.116,2.62
4,5/12/23 13:52,29.2,38.8,2.84,2.63,0.895,0.115,2.84,0.896,0.115,2.63
4,5/12/23 13:52,29.2,38.8,2.84,2.63,0.894,0.115,2.84,0.895,0.115,2.63
4,5/12/23 13:52,29.2,38.8,2.84,2.63,0.895,0.115,2.85,0.895,0.115,2.62
4,5/12/23 13:52,29.2,38.8,2.85,2.62,0.895,0.115,2.84,0.894,0.115,2.62
4,5/12/23 13:52,29.2,38.8,2.85,2.62,0.895,0.115,2.85,0.895,0.115,2.62
4,5/12/23 13:52,29.2,38.8,2.85,2.63,0.895,0.115,2.85,0.895,0.114,2.62
4,5/12/23 13:52,29.2,38.8,2.85,2.62,0.895,0.115,2.84,0.895,0.115,2.62
4,5/12/23 13:52,29.2,38.7,2.85,2.63,0.895,0.115,2.85,0.894,0.114,2.62
4,5/12/23 13:52,29.2,38.7,2.84,2.62,0.895,0.115,2.85,0.895,0.115,2.62
4,5/12/23 13:52,29.2,38.7,2.85,2.63,0.894,0.114,2.85,0.894,0.114,2.62
4,5/12/23 13:52,29.2,38.7,2.85,2.63,0.894,0.116,2.85,0.894,0.114,2.63
4,5/12/23 13:52,29.2,38.7,2.85,2.62,0.894,0.115,2.85,0.894,0.115,2.62
4,5/12/23 13:52,29.2,38.7,2.85,2.63,0.894,0.115,2.85,0.894,0.114,2.62
4,5/12/23 13:52,29.3,38.7,2.85,2.62,0.894,0.115,2.85,0.894,0.115,2.62
4,5/12/23 13:53,29.2,38.7,2.85,2.62,0.893,0.114,2.85,0.893,0.114,2.62
4,5/12/23 13:53,29.3,38.7,2.85,2.63,0.893,0.116,2.85,0.894,0.114,2.62
4,5/12/23 13:53,29.3,38.7,2.85,2.62,0.893,0.115,2.85,0.894,0.115,2.62
4,5/12/23 13:53,29.3,38.7,2.85,2.62,0.894,0.115,2.85,0.893,0.114,2.62
4,5/12/23 13:53,29.3,38.7,2.85,2.62,0.893,0.115,2.85,0.893,0.115,2.62
4,5/12/23 13:53,29.3,38.7,2.85,2.63,0.893,0.114,2.85,0.893,0.114,2.62
4,5/12/23 13:53,29.3,38.7,2.85,2.62,0.893,0.116,2.85,0.893,0.114,2.62
4,5/12/23 13:53,29.3,38.6,2.85,2.62,0.893,0.114,2.85,0.893,0.115,2.62
4,5/12/23 13:53,29.3,38.6,2.85,2.62,0.893,0.115,2.85,0.892,0.114,2.62
4,5/12/23 13:53,29.3,38.6,2.85,2.62,0.892,0.115,2.85,0.893,0.115,2.62
4,5/12/23 13:53,29.3,38.6,2.85,2.63,0.892,0.115,2.85,0.892,0.115,2.62
4,5/12/23 13:53,29.3,38.6,2.85,2.62,0.893,0.115,2.85,0.892,0.115,2.62
4,5/12/23 13:53,29.4,38.6,2.85,2.62,0.892,0.115,2.85,0.892,0.115,2.62
4,5/12/23 13:53,29.4,38.6,2.85,2.62,0.892,0.115,2.85,0.892,0.114,2.62
4,5/12/23 13:53,29.4,38.6,2.85,2.62,0.892,0.115,2.85,0.892,0.115,2.62
4,5/12/23 13:53,29.3,38.5,2.85,2.62,0.892,0.115,2.85,0.891,0.114,2.62
4,5/12/23 13:53,29.3,38.5,2.85,2.62,0.891,0.115,2.85,0.892,0.115,2.62
4,5/12/23 13:53,29.3,38.5,2.85,2.62,0.891,0.114,2.85,0.892,0.115,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.115,2.85,0.891,0.114,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.115,2.85,0.892,0.115,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.115,2.85,0.891,0.114,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.115,2.85,0.891,0.114,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.114,2.85,0.891,0.115,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.114,2.85,0.891,0.114,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.115,2.85,0.891,0.115,2.62
4,5/12/23 13:53,29.4,38.5,2.85,2.62,0.891,0.115,2.85,0.891,0.115,2.62
4,5/12/23 13:53,29.4,38.4,2.85,2.62,0.891,0.114,2.85,0.89,0.114,2.62
4,5/12/23 13:53,29.4,38.4,2.85,2.62,0.891,0.116,2.85,0.891,0.115,2.62
4,5/12/23 13:53,29.4,38.4,2.85,2.62,0.89,0.115,2.85,0.89,0.115,2.62
4,5/12/23 13:53,29.5,38.5,2.85,2.62,0.89,0.115,2.85,0.889,0.114,2.62
4,5/12/23 13:54,29.4,38.4,2.85,2.62,0.89,0.115,2.85,0.89,0.115,2.62
4,5/12/23 13:54,29.5,38.4,2.85,2.62,0.89,0.115,2.85,0.891,0.116,2.62
4,5/12/23 13:54,29.5,38.4,2.85,2.62,0.891,0.118,2.85,0.891,0.117,2.62
4,5/12/23 13:54,29.4,38.3,2.85,2.62,0.891,0.117,2.85,0.891,0.116,2.61
4,5/12/23 13:54,29.5,38.3,2.85,2.6,0.891,0.115,2.85,0.892,0.115,2.6
4,5/12/23 13:54,29.5,38.1,2.85,2.6,0.891,0.116,2.85,0.89,0.116,2.6
4,5/12/23 13:54,29.5,37.7,2.84,2.59,0.888,0.116,2.84,0.889,0.115,2.59
4,5/12/23 13:54,29.5,37.4,2.84,2.6,0.887,0.115,2.84,0.887,0.115,2.6
4,5/12/23 13:54,29.5,37.1,2.84,2.6,0.887,0.116,2.84,0.887,0.115,2.6
4,5/12/23 13:54,29.4,36.9,2.84,2.6,0.886,0.115,2.84,0.886,0.115,2.6
4,5/12/23 13:54,29.5,36.8,2.84,2.6,0.884,0.115,2.84,0.884,0.114,2.6
4,5/12/23 13:54,29.5,36.8,2.84,2.59,0.883,0.116,2.84,0.883,0.115,2.59
4,5/12/23 13:54,29.4,36.6,2.84,2.6,0.882,0.115,2.84,0.882,0.115,2.59
4,5/12/23 13:54,29.5,36.7,2.84,2.59,0.883,0.115,2.84,0.883,0.115,2.59
4,5/12/23 13:54,29.4,36.6,2.84,2.59,0.884,0.116,2.84,0.884,0.115,2.59
4,5/12/23 13:54,29.4,36.6,2.84,2.59,0.884,0.114,2.84,0.884,0.114,2.58
4,5/12/23 13:54,29.4,36.5,2.83,2.58,0.881,0.115,2.83,0.881,0.115,2.58
4,5/12/23 13:54,29.3,36.4,2.83,2.58,0.878,0.115,2.83,0.878,0.115,2.58
4,5/12/23 13:54,29.3,36.3,2.82,2.58,0.875,0.115,2.82,0.875,0.114,2.58
4,5/12/23 13:54,29.3,36.2,2.82,2.58,0.872,0.115,2.82,0.872,0.115,2.58
4,5/12/23 13:54,29.2,36.1,2.82,2.58,0.871,0.114,2.82,0.871,0.115,2.58
4,5/12/23 13:54,29.2,36.1,2.82,2.58,0.869,0.115,2.82,0.869,0.114,2.58
4,5/12/23 13:54,29.2,36.2,2.81,2.58,0.868,0.115,2.81,0.868,0.114,2.58
4,5/12/23 13:54,29.2,36.2,2.81,2.59,0.867,0.115,2.81,0.867,0.114,2.58
4,5/12/23 13:54,29.2,36.2,2.81,2.59,0.867,0.115,2.81,0.867,0.115,2.58
4,5/12/23 13:54,29.1,36.2,2.81,2.59,0.867,0.114,2.81,0.867,0.114,2.59
4,5/12/23 13:54,29.1,36.2,2.81,2.59,0.867,0.116,2.81,0.868,0.116,2.59
4,5/12/23 13:54,29.1,36.2,2.8,2.59,0.868,0.117,2.8,0.868,0.116,2.59
4,5/12/23 13:54,29.1,36.2,2.8,2.59,0.869,0.115,2.8,0.868,0.115,2.59
4,5/12/23 13:54,29.1,36.2,2.8,2.59,0.868,0.115,2.8,0.868,0.115,2.59
